code,latest_date,price,eps,bvps,roe,net_profit,total_shares,shareholders_equity,pe_ttm,pb,total_mv,dividend_yield
688160,2026-01-08,139.15,0.5799999833106995,3.319000005722046,0.9620000123977661,,176044464.0,115931456.0,239.91380000688537,41.92527862612282,244.96587165600002,0
002690,2026-01-08,21.22,0.7372000217437744,1.0200999975204468,0.9950000047683716,,1560367744.0,283734240.0,28.78458949283014,20.801882218977916,331.1100352768,0
002798,2026-01-08,6.16,-1.559999942779541,-3.190700054168701,0.3370000123977661,,545688960.0,680728896.0,,,33.614439936,0
300373,2026-01-08,70.33,1.850000023841858,7.264200210571289,2.562000036239624,,3942231808.0,1227175040.0,38.01621572628259,9.681726544052527,2772.5716305664,0
688677,2026-01-08,45.68,1.1200000047683716,4.78439998626709,0.9309999942779541,,523890848.0,186514544.0,40.785714112070146,9.547696708284771,239.3133393664,0
002322,2026-01-08,12.53,0.7699999809265137,2.490799903869629,0.5339999794960022,,598226816.0,124049456.0,16.272727675815126,5.03051247935805,74.9578200448,0
603611,2026-01-08,23.91,1.7899999618530273,7.9394001960754395,2.9719998836517334,,1164410368.0,2905896704.0,13.357542184106032,3.011562512218374,278.4105189888,0
601601,2026-01-08,46.95,4.670000076293945,15.788999557495117,16.049999237060547,,29357000704.0,,10.053533026333255,2.97358929101449,13783.111830528,0
301097,2026-01-08,53.92,-0.009999999776482582,6.13670015335083,0.9980000257492065,,407228864.0,86799968.0,,8.786481114049217,219.5778034688,0
002293,2026-01-08,9.57,0.5209000110626221,2.4647998809814453,1.0190000534057617,,1142577792.0,1086618624.0,18.372047987630978,3.882668152430036,109.3446946944,0
000933,2026-01-08,29.3,1.9299999475479126,6.679500102996826,3.430999994277954,,3282589440.0,3563777536.0,15.181347562846305,4.3865558122911406,961.79870592,0
300349,2026-01-08,15.62,0.8700000047683716,4.8196001052856445,0.871999979019165,,968669760.0,563970752.0,17.95402289010178,3.2409327866993736,151.306216512,0
